row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn
6025,183-56-6882,C,15767264,Male,53,Member,465,0,0,Food and beverages,4,19.884,99.42,417.564,7.5,1
6026,445-30-9252,A,15780212,Male,37,Normal,592,0,0,Sports and travel,3,3.855,25.7,80.955,6.1,0
6027,883-69-1285,B,15758039,Male,44,Member,614,0,1,Fashion accessories,2,4.992,49.92,104.832,7.0,0
6028,209-61-0206,A,15761043,Female,38,Normal,632,1,0,Home and lifestyle,5,10.7275,42.91,225.2775,6.1,0
6029,174-75-0888,B,15599386,Male,28,Normal,627,1,1,Electronic accessories,9,9.711,21.58,203.931,7.3,0
6030,447-15-7839,A,15749669,Female,31,Member,542,1,1,Sports and travel,10,11.12,22.24,233.52,4.2,0
6031,151-27-8496,C,15776229,Male,44,Normal,682,0,0,Electronic accessories,4,11.226,56.13,235.746,8.6,0
6032,449-27-2918,B,15592028,Female,46,Member,549,1,1,Sports and travel,1,1.956,39.12,41.076,9.6,0
6033,362-58-8315,C,15762418,Male,22,Normal,750,1,0,Fashion accessories,5,19.13,76.52,401.73,9.9,1
6034,573-98-8548,C,15802060,Female,30,Member,646,0,0,Fashion accessories,1,1.595,31.9,33.495,9.1,0
6035,891-58-8335,B,15812893,Female,39,Member,629,1,1,Sports and travel,7,10.3635,29.61,217.6335,6.5,1
6036,781-84-8059,C,15606836,Female,33,Normal,782,0,1,Fashion accessories,7,21.259,60.74,446.439,5.0,0
6037,149-61-1929,A,15706131,Female,37,Normal,621,1,0,Sports and travel,10,32.095,64.19,673.995,6.7,0
6038,283-79-9594,B,15652180,Male,30,Normal,582,1,1,Food and beverages,7,16.9785,48.51,356.5485,5.2,0
6039,829-49-1914,C,15575185,Male,33,Member,757,0,1,Food and beverages,10,39.155,78.31,822.255,6.6,0
6040,468-99-7231,C,15680430,Female,49,Normal,601,1,0,Home and lifestyle,8,17.604,44.01,369.684,8.8,0
6041,731-59-7531,B,15594862,Male,36,Member,552,0,0,Health and beauty,8,29.028,72.57,609.588,4.6,0
6042,651-88-7328,A,15593425,Female,54,Normal,662,0,0,Fashion accessories,9,29.583,65.74,621.243,7.7,1
6043,729-09-9681,A,15698349,Female,35,Member,686,1,1,Home and lifestyle,6,7.773,25.91,163.233,8.7,0
6044,386-27-7606,C,15618225,Male,36,Member,741,1,0,Home and lifestyle,7,28.42,81.2,596.82,8.1,0
6045,650-98-6268,B,15668943,Male,37,Member,746,1,0,Food and beverages,3,3.1305,20.87,65.7405,8.0,0
6046,308-81-0538,A,15723411,Female,36,Normal,607,1,1,Fashion accessories,4,14.61,73.05,306.81,4.9,0
6047,735-32-9839,C,15611024,Female,23,Member,567,0,1,Fashion accessories,8,39.48,98.7,829.08,8.5,0
6048,786-94-2700,A,15589496,Male,34,Member,778,0,0,Food and beverages,6,24.186,80.62,507.906,9.1,0
6049,846-10-0341,A,15695168,Male,39,Normal,625,1,0,Fashion accessories,7,14.8995,42.57,312.8895,6.8,0
6050,793-10-3222,B,15628947,Female,38,Member,693,0,0,Health and beauty,6,12.318,41.06,258.678,8.3,1
6051,361-85-2571,A,15775886,Male,36,Normal,670,1,0,Sports and travel,5,22.37,89.48,469.77,7.4,1
6052,717-96-4189,C,15804962,Male,36,Normal,606,1,1,Electronic accessories,6,10.647,35.49,223.587,4.1,1
6053,334-64-2006,A,15739578,Male,49,Member,850,1,0,Home and lifestyle,2,7.032,70.32,147.672,9.6,1
6054,862-29-5914,C,15667889,Female,37,Normal,611,1,0,Sports and travel,1,1.119,22.38,23.499,8.6,0
6055,399-46-5918,C,15621546,Female,33,Normal,620,1,1,Electronic accessories,8,34.392,85.98,722.232,8.2,0
6056,749-81-8133,A,15681991,Male,32,Normal,542,1,0,Fashion accessories,4,18.934,94.67,397.614,6.8,0
6057,286-43-6208,C,15644400,Male,44,Normal,709,1,0,Food and beverages,9,39.51,87.8,829.71,9.2,0
6058,838-02-1821,C,15624703,Male,35,Member,550,1,0,Home and lifestyle,2,1.273,12.73,26.733,5.2,0
6059,862-29-5914,C,15586959,Female,42,Normal,468,1,0,Sports and travel,1,1.119,22.38,23.499,8.6,0
6060,188-55-0967,B,15633648,Female,51,Member,696,1,0,Health and beauty,10,33.235,66.47,697.935,5.0,0
6061,458-41-1477,C,15680597,Male,38,Normal,784,1,1,Health and beauty,6,13.878,46.26,291.438,9.5,0
6062,174-75-0888,B,15658409,Male,41,Normal,686,1,1,Electronic accessories,9,9.711,21.58,203.931,7.3,1
6063,504-35-8843,A,15752912,Female,30,Normal,661,1,0,Sports and travel,1,2.1235,42.47,44.5935,5.7,0
6064,573-98-8548,C,15715941,Male,54,Member,692,1,1,Fashion accessories,1,1.595,31.9,33.495,9.1,0
6065,137-74-8729,C,15697606,Female,21,Normal,637,0,0,Fashion accessories,8,4.876,12.19,102.396,6.8,0
6066,525-09-8450,B,15717706,Female,32,Normal,799,1,1,Electronic accessories,10,36.065,72.13,757.365,4.2,0
6067,539-21-7227,B,15627848,Male,38,Normal,683,1,0,Sports and travel,5,12.885,51.54,270.585,4.2,0
6068,805-86-0265,A,15695872,Female,30,Normal,712,1,1,Home and lifestyle,9,42.282,93.96,887.922,9.8,0
6069,343-61-3544,B,15652527,Male,44,Member,680,0,1,Sports and travel,10,13.335,26.67,280.035,8.6,0
6070,776-68-1096,B,15805671,Male,32,Normal,648,0,1,Home and lifestyle,3,6.618,44.12,138.978,7.9,0
6071,767-05-1286,C,15720838,Female,31,Member,689,0,1,Home and lifestyle,6,25.131,83.77,527.751,5.4,0
6072,150-89-8043,A,15720050,Female,28,Normal,727,1,0,Sports and travel,3,6.6975,44.65,140.6475,6.2,0
6073,217-58-1179,A,15593331,Male,25,Member,693,0,1,Home and lifestyle,4,12.53,62.65,263.13,4.2,0
6074,106-35-6779,A,15736078,Female,33,Member,730,1,0,Home and lifestyle,2,4.434,44.34,93.114,5.8,1
6075,360-39-5055,C,15571415,Male,56,Member,805,1,0,Sports and travel,5,12.2275,48.91,256.7775,6.6,1
6076,778-34-2523,A,15738672,Female,40,Member,737,1,0,Electronic accessories,8,19.448,48.62,408.408,5.0,0
6077,885-17-6250,A,15673747,Female,22,Normal,519,0,1,Health and beauty,1,3.987,79.74,83.727,7.3,0
6078,578-80-7669,B,15747878,Male,60,Normal,739,1,1,Sports and travel,1,3.7485,74.97,78.7185,5.6,0
6079,574-80-1489,B,15657535,Male,29,Member,590,1,1,Food and beverages,4,12.57,62.85,263.97,8.7,1
6080,744-09-5786,B,15700864,Female,21,Normal,607,1,0,Electronic accessories,6,6.603,22.01,138.663,7.6,0
6081,641-96-3695,C,15622532,Female,47,Member,708,0,1,Fashion accessories,6,13.038,43.46,273.798,8.5,1
6082,707-32-7409,B,15693347,Female,32,Member,676,1,1,Sports and travel,4,19.108,95.54,401.268,4.5,0
6083,366-43-6862,B,15762762,Female,45,Normal,648,0,0,Electronic accessories,4,10.578,52.89,222.138,6.7,0
6084,458-41-1477,C,15639322,Male,33,Normal,633,1,0,Health and beauty,6,13.878,46.26,291.438,9.5,0
6085,407-63-8975,A,15678210,Male,38,Normal,684,1,1,Food and beverages,6,22.164,73.88,465.444,4.4,0
6086,751-69-0068,C,15605072,Female,43,Normal,638,1,1,Sports and travel,9,44.658,99.24,937.818,9.0,1
6087,288-38-3758,C,15802501,Male,33,Member,724,1,0,Fashion accessories,3,12.7305,84.87,267.3405,7.4,0
6088,702-72-0487,A,15694098,Female,54,Normal,575,1,1,Electronic accessories,2,4.661,46.61,97.881,6.6,0
6089,354-39-5160,A,15772073,Male,48,Member,664,1,0,Home and lifestyle,6,10.326,34.42,216.846,9.8,1
6090,811-35-1094,B,15648067,Male,39,Member,583,1,0,Electronic accessories,6,15.135,50.45,317.835,8.9,0
6091,869-11-3082,B,15740147,Female,44,Member,725,0,1,Health and beauty,4,19.232,96.16,403.872,8.4,0
6092,575-67-1508,A,15704160,Male,49,Normal,648,1,0,Electronic accessories,1,1.93,38.6,40.53,6.7,1
6093,651-96-5970,A,15595883,Male,39,Normal,540,1,1,Fashion accessories,1,2.3205,46.41,48.7305,4.0,0
6094,887-42-0517,C,15773273,Male,38,Normal,730,1,1,Sports and travel,7,29.099,83.14,611.079,6.6,0
6095,627-95-3243,B,15703778,Male,33,Member,728,0,1,Home and lifestyle,9,34.956,77.68,734.076,9.8,0
6096,699-01-4164,C,15660768,Male,40,Normal,604,0,0,Health and beauty,4,8.3,41.5,174.3,8.2,0
6097,120-06-4233,C,15728608,Female,34,Normal,688,0,1,Electronic accessories,6,9.183,30.61,192.843,9.3,0
6098,338-65-2210,C,15628145,Female,43,Member,682,1,1,Health and beauty,10,34.3,68.6,720.3,9.1,0
6099,375-72-3056,B,15595010,Female,39,Normal,694,0,0,Sports and travel,3,9.459,63.06,198.639,7.0,0
6100,409-49-6995,C,15810563,Female,61,Member,678,1,1,Food and beverages,6,14.181,47.27,297.801,8.8,0
6101,374-38-5555,B,15586914,Male,36,Normal,659,1,0,Fashion accessories,5,15.9275,63.71,334.4775,8.5,0
6102,410-67-1709,A,15756071,Male,34,Member,756,1,1,Fashion accessories,8,25.552,63.88,536.592,9.9,0
6103,796-32-9050,A,15599182,Female,33,Normal,597,1,1,Food and beverages,6,15.384,51.28,323.064,6.5,0
6104,370-96-0655,C,15662758,Male,41,Normal,620,1,0,Fashion accessories,6,14.796,49.32,310.716,7.1,0
6105,687-47-8271,A,15588537,Female,41,Normal,615,1,0,Fashion accessories,10,49.49,98.98,1039.29,8.7,0
6106,627-95-3243,B,15776824,Male,28,Member,714,1,1,Home and lifestyle,9,34.956,77.68,734.076,9.8,0
6107,632-32-4574,B,15801436,Male,42,Normal,696,0,0,Sports and travel,8,30.368,75.92,637.728,5.5,1
6108,832-51-6761,A,15804075,Female,36,Normal,628,1,0,Food and beverages,8,13.552,33.88,284.592,9.6,0
6109,345-68-9016,C,15785358,Male,46,Member,586,1,1,Sports and travel,8,12.668,31.67,266.028,5.6,1
6110,870-54-3162,A,15691808,Male,43,Normal,656,1,0,Sports and travel,5,8.0625,32.25,169.3125,9.0,0
6111,662-72-2873,A,15589881,Female,41,Normal,634,1,1,Food and beverages,5,10.235,40.94,214.935,9.9,0
6112,410-67-1709,A,15589018,Male,28,Member,719,1,1,Fashion accessories,8,25.552,63.88,536.592,9.9,0
6113,843-73-4724,A,15572265,Male,46,Normal,646,1,0,Fashion accessories,1,3.705,74.1,77.805,9.2,0
6114,541-08-3113,C,15597591,Male,29,Normal,456,1,1,Food and beverages,8,26.388,65.97,554.148,8.4,0
6115,498-41-1961,B,15713632,Female,48,Normal,551,0,0,Health and beauty,5,16.67,66.68,350.07,7.6,0
6116,151-16-1484,A,15747757,Female,58,Member,600,0,0,Electronic accessories,4,6.45,32.25,135.45,6.5,1
6117,404-91-5964,A,15609187,Female,27,Normal,455,0,0,Electronic accessories,7,26.103,74.58,548.163,9.0,0
6118,744-16-7898,B,15795186,Male,38,Normal,562,1,0,Home and lifestyle,10,48.685,97.37,1022.385,4.9,0
6119,778-34-2523,A,15641655,Female,26,Member,700,0,0,Electronic accessories,8,19.448,48.62,408.408,5.0,0
6120,540-11-4336,A,15717560,Male,50,Normal,580,1,0,Food and beverages,9,11.223,24.94,235.683,5.6,1
6121,457-13-1708,B,15782550,Female,41,Member,490,1,1,Fashion accessories,10,32.615,65.23,684.915,5.2,0
6122,748-45-2862,A,15760550,Male,39,Member,741,0,1,Home and lifestyle,4,5.662,28.31,118.902,8.2,0
6123,234-36-2483,B,15619514,Male,40,Normal,507,1,0,Health and beauty,6,17.277,57.59,362.817,5.1,1
6124,296-11-7041,B,15628274,Male,35,Member,583,1,0,Health and beauty,1,1.3535,27.07,28.4235,5.3,0
6125,731-14-2199,A,15636736,Female,53,Member,611,0,1,Home and lifestyle,10,17.77,35.54,373.17,7.0,1
6126,134-54-4720,B,15795895,Male,36,Normal,678,1,0,Electronic accessories,8,16.968,42.42,356.328,5.7,0
6127,687-47-8271,A,15583137,Female,48,Normal,637,1,1,Fashion accessories,10,49.49,98.98,1039.29,8.7,1
6128,726-29-6793,A,15576623,Male,31,Member,584,1,0,Electronic accessories,8,9.672,24.18,203.112,9.8,0
6129,641-96-3695,C,15661830,Female,36,Member,750,1,1,Fashion accessories,6,13.038,43.46,273.798,8.5,0
6130,574-31-8277,B,15777904,Female,45,Member,703,1,1,Fashion accessories,1,1.6815,33.63,35.3115,5.6,0
6131,316-55-4634,B,15747174,Male,58,Member,526,1,1,Food and beverages,5,20.0125,80.05,420.2625,9.4,0
6132,857-16-3520,A,15709478,Male,37,Member,611,0,1,Fashion accessories,7,25.011,71.46,525.231,4.5,0
6133,291-55-6563,A,15577695,Male,41,Member,678,1,0,Home and lifestyle,6,10.326,34.42,216.846,7.5,0
6134,566-71-1091,A,15720508,Male,31,Normal,735,0,0,Fashion accessories,5,19.255,77.02,404.355,5.5,0
6135,602-16-6955,B,15570859,Male,36,Normal,626,1,1,Sports and travel,10,38.3,76.6,804.3,6.0,0
6136,868-06-0466,A,15672966,Female,64,Member,682,1,1,Electronic accessories,9,31.311,69.58,657.531,7.8,0
6137,448-34-8700,B,15780954,Male,26,Member,582,1,0,Home and lifestyle,7,12.9185,36.91,271.2885,6.7,0
6138,793-10-3222,B,15633877,Female,42,Member,706,1,1,Health and beauty,6,12.318,41.06,258.678,8.3,0
6139,656-95-9349,A,15570271,Male,31,Member,577,1,1,Health and beauty,7,24.1255,68.93,506.6355,4.6,0
6140,236-27-1144,C,15592773,Female,51,Normal,630,0,0,Food and beverages,9,7.3395,16.31,154.1295,8.4,1
6141,726-29-6793,A,15571281,Male,28,Member,651,1,1,Electronic accessories,8,9.672,24.18,203.112,9.8,0
6142,862-59-8517,C,15793688,Male,50,Normal,669,1,0,Food and beverages,6,27.072,90.24,568.512,6.2,1
6143,569-71-4390,B,15791172,Female,21,Normal,672,1,0,Sports and travel,2,2.187,21.87,45.927,6.9,0
6144,642-30-6693,B,15772528,Female,47,Normal,750,1,0,Sports and travel,6,16.353,54.51,343.413,7.8,1
6145,460-35-4390,A,15634551,Male,46,Normal,727,1,0,Home and lifestyle,3,4.602,30.68,96.642,9.1,1
6146,641-62-7288,B,15569670,Male,30,Normal,627,1,1,Home and lifestyle,6,29.976,99.92,629.496,7.1,0
6147,152-68-2907,A,15796957,Male,35,Normal,597,0,1,Food and beverages,3,7.83,52.2,164.43,9.5,1
6148,799-71-1548,A,15703292,Male,26,Member,573,1,1,Electronic accessories,4,15.544,77.72,326.424,8.8,0
6149,565-67-6697,B,15736420,Male,21,Member,596,0,1,Home and lifestyle,9,12.15,27.0,255.15,4.8,1
6150,554-42-2417,C,15674637,Female,68,Normal,491,0,1,Sports and travel,10,47.72,95.44,1002.12,5.2,0
6151,320-32-8842,C,15667934,Male,36,Member,512,1,0,Food and beverages,1,1.131,22.62,23.751,6.4,0
6152,663-86-9076,C,15750258,Female,32,Member,675,1,0,Food and beverages,8,27.416,68.54,575.736,8.5,0
6153,390-80-5128,B,15731951,Female,28,Member,689,1,0,Health and beauty,1,0.9575,19.15,20.1075,9.5,1
6154,437-58-8131,B,15764708,Male,30,Normal,572,1,0,Fashion accessories,2,7.352,73.52,154.392,4.6,0
6155,390-17-5806,C,15793424,Female,28,Member,663,1,0,Food and beverages,1,1.921,38.42,40.341,8.6,0
6156,191-29-0321,B,15603436,Female,49,Member,594,0,1,Fashion accessories,10,9.885,19.77,207.585,5.0,0
6157,285-68-5083,C,15651280,Male,35,Member,742,0,0,Sports and travel,3,3.711,24.74,77.931,10.0,0
6158,829-34-3910,A,15773731,Female,35,Normal,758,0,0,Health and beauty,10,35.69,71.38,749.49,5.7,0
6159,510-79-0415,B,15746333,Female,57,Member,562,1,0,Sports and travel,6,6.924,23.08,145.404,4.9,1
6160,873-14-6353,A,15569867,Female,29,Member,529,1,0,Food and beverages,7,8.687,24.82,182.427,7.1,0
6161,186-43-8965,A,15686588,Female,28,Member,777,0,1,Home and lifestyle,2,4.768,47.68,100.128,4.1,0
6162,489-82-1237,A,15776348,Male,20,Normal,835,0,0,Electronic accessories,7,32.858,93.88,690.018,7.3,1
6163,139-52-2867,C,15697310,Female,28,Normal,559,0,0,Fashion accessories,7,7.8785,22.51,165.4485,4.8,0
6164,244-08-0162,B,15566594,Male,23,Normal,709,0,0,Health and beauty,10,17.105,34.21,359.205,5.1,0
6165,166-19-2553,A,15643158,Female,40,Member,598,1,0,Sports and travel,6,26.718,89.06,561.078,9.9,1
6166,889-04-9723,B,15623062,Male,24,Member,660,1,1,Food and beverages,4,17.828,89.14,374.388,7.8,0
6167,102-06-2002,C,15761606,Female,37,Member,617,1,0,Sports and travel,5,6.3125,25.25,132.5625,6.1,0
6168,607-65-2441,C,15756070,Female,44,Member,585,0,1,Health and beauty,10,40.975,81.95,860.475,6.0,0
6169,825-94-5922,B,15590876,Female,24,Normal,764,0,0,Sports and travel,2,2.531,25.31,53.151,7.2,0
6170,747-58-7183,B,15599552,Female,54,Normal,639,1,1,Fashion accessories,3,8.5905,57.27,180.4005,6.5,0
6171,577-34-7579,C,15707861,Female,46,Member,520,1,0,Food and beverages,9,22.7205,50.49,477.1305,5.4,1
6172,620-02-2046,C,15782659,Male,32,Normal,527,1,0,Home and lifestyle,2,6.94,69.4,145.74,9.0,0
6173,640-48-5028,B,15739054,Female,29,Member,654,0,1,Home and lifestyle,9,39.7755,88.39,835.2855,6.3,0
6174,503-21-4385,B,15630328,Female,48,Member,635,1,1,Health and beauty,3,5.9865,39.91,125.7165,9.3,0
6175,136-08-6195,A,15611973,Male,55,Normal,804,1,1,Home and lifestyle,8,27.984,69.96,587.664,6.4,0
6176,841-35-6630,C,15573309,Female,48,Normal,626,1,1,Electronic accessories,6,22.773,75.91,478.233,8.7,0
6177,372-62-5264,C,15807335,Female,64,Normal,676,1,1,Food and beverages,9,23.67,52.6,497.07,7.6,0
6178,575-30-8091,A,15805212,Female,67,Normal,806,0,1,Sports and travel,8,29.0,72.5,609.0,9.2,0
6179,172-42-8274,B,15656188,Female,30,Normal,584,1,1,Electronic accessories,2,3.827,38.27,80.367,5.8,0
6180,709-58-4068,B,15592761,Male,40,Normal,710,0,0,Fashion accessories,10,20.545,41.09,431.445,7.3,0
6181,787-87-2010,A,15672056,Male,43,Member,710,1,1,Health and beauty,4,11.1,55.5,233.1,6.6,1
6182,320-32-8842,C,15791216,Male,43,Member,600,1,0,Food and beverages,1,1.131,22.62,23.751,6.4,1
6183,588-01-7461,C,15724536,Female,28,Normal,560,1,1,Food and beverages,9,15.291,33.98,321.111,4.2,0
6184,149-61-1929,A,15712403,Female,61,Normal,589,1,0,Sports and travel,10,32.095,64.19,673.995,6.7,1
6185,226-34-0034,B,15636731,Female,36,Normal,714,1,1,Electronic accessories,4,2.756,13.78,57.876,9.0,0
6186,397-25-8725,A,15801605,Female,39,Member,626,1,1,Health and beauty,9,17.829,39.62,374.409,6.8,0
6187,482-17-1179,A,15648702,Male,70,Member,775,1,1,Electronic accessories,3,1.791,11.94,37.611,8.1,0
6188,588-47-8641,A,15667932,Female,43,Member,758,1,1,Fashion accessories,10,28.02,56.04,588.42,4.4,0
6189,618-34-8551,A,15583597,Male,47,Normal,696,1,1,Sports and travel,2,9.318,93.18,195.678,8.5,0
6190,831-64-0259,B,15721487,Female,27,Normal,739,1,1,Fashion accessories,5,9.9375,39.75,208.6875,9.6,0
6191,866-05-7563,B,15685500,Male,26,Member,772,1,0,Electronic accessories,3,12.21,81.4,256.41,4.8,0
6192,370-41-7321,B,15648178,Female,23,Member,630,0,1,Health and beauty,9,25.5105,56.69,535.7205,8.4,0
6193,189-55-2313,C,15757001,Female,32,Normal,624,1,1,Fashion accessories,10,31.09,62.18,652.89,6.0,0
6194,322-02-2271,B,15737133,Male,68,Normal,706,1,1,Sports and travel,3,6.4455,42.97,135.3555,9.3,0
6195,631-41-3108,A,15633897,Male,39,Normal,725,1,1,Home and lifestyle,7,16.2155,46.33,340.5255,7.4,0
6196,114-35-5271,B,15574783,Female,37,Normal,584,1,1,Electronic accessories,8,23.164,57.91,486.444,8.1,0
6197,829-34-3910,A,15747323,Male,48,Normal,535,1,0,Health and beauty,10,35.69,71.38,749.49,5.7,1
6198,573-58-9734,B,15616451,Female,47,Normal,697,1,1,Fashion accessories,3,4.5555,30.37,95.6655,5.1,0
6199,576-31-4774,B,15586848,Male,38,Normal,706,1,0,Health and beauty,3,11.0115,73.41,231.2415,4.0,0
6200,477-59-2456,C,15663917,Male,43,Normal,547,0,1,Fashion accessories,7,15.904,45.44,333.984,9.2,0
6201,187-83-5490,A,15739248,Male,52,Member,727,1,1,Electronic accessories,4,4.154,20.77,87.234,4.7,0
6202,283-79-9594,B,15769308,Female,36,Normal,635,1,0,Food and beverages,7,16.9785,48.51,356.5485,5.2,0
6203,871-39-9221,C,15615050,Male,47,Normal,575,1,1,Electronic accessories,6,3.735,12.45,78.435,4.1,1
6204,173-57-2300,C,15730579,Male,68,Member,850,1,1,Sports and travel,2,7.288,72.88,153.048,6.1,0
6205,642-30-6693,B,15593470,Female,36,Normal,576,1,1,Sports and travel,6,16.353,54.51,343.413,7.8,0
6206,339-18-7061,C,15785975,Female,60,Member,525,0,1,Fashion accessories,2,9.298,92.98,195.258,8.0,0
6207,453-63-6187,B,15759751,Male,48,Normal,483,1,1,Electronic accessories,3,4.125,27.5,86.625,6.5,0
6208,441-94-7118,A,15805681,Male,41,Member,716,1,1,Electronic accessories,1,3.5975,71.95,75.5475,7.3,0
6209,152-03-4217,B,15726494,Male,44,Normal,481,1,0,Home and lifestyle,9,5.076,11.28,106.596,4.3,1
6210,767-54-1907,B,15701522,Female,29,Member,711,0,1,Fashion accessories,5,7.39,29.56,155.19,6.9,0
6211,115-99-4379,B,15726791,Female,45,Member,637,1,1,Fashion accessories,7,19.1555,54.73,402.2655,8.5,1
6212,236-86-3015,C,15613282,Male,29,Member,757,1,0,Home and lifestyle,1,0.699,13.98,14.679,9.8,0
6213,595-94-9924,A,15720305,Female,40,Member,591,0,1,Health and beauty,5,6.9325,27.73,145.5825,4.2,1
6214,845-51-0542,B,15607330,Male,42,Member,713,0,1,Food and beverages,9,20.9475,46.55,439.8975,6.4,0
6215,181-82-6255,B,15638355,Female,35,Normal,658,0,0,Home and lifestyle,6,4.911,16.37,103.131,7.0,1
6216,175-54-2529,A,15604146,Female,38,Member,608,1,1,Food and beverages,8,8.868,22.17,186.228,9.6,0
6217,596-42-3999,B,15676909,Female,34,Normal,667,1,0,Food and beverages,7,6.377,18.22,133.917,6.6,0
6218,640-49-2076,B,15750181,Male,41,Normal,553,0,0,Sports and travel,8,33.512,83.78,703.752,5.1,0
6219,779-42-2410,B,15691875,Female,39,Member,850,1,0,Food and beverages,3,8.661,57.74,181.881,7.7,0
6220,803-83-5989,C,15710295,Female,38,Normal,445,1,0,Home and lifestyle,6,16.719,55.73,351.099,7.0,0
6221,636-98-3364,B,15798084,Male,26,Member,688,1,0,Electronic accessories,3,3.939,26.26,82.719,6.3,0
6222,655-07-2265,A,15665177,Male,44,Normal,613,0,1,Electronic accessories,3,11.7465,78.31,246.6765,5.4,0
6223,685-64-1609,A,15628992,Male,32,Member,850,0,0,Fashion accessories,10,15.07,30.14,316.47,9.2,0
6224,779-06-0012,C,15792473,Female,50,Member,598,0,1,Home and lifestyle,1,4.4305,88.61,93.0405,7.7,1
6225,676-10-2200,B,15674110,Female,43,Member,701,0,1,Fashion accessories,1,2.689,53.78,56.469,4.7,0
6226,365-16-4334,B,15649239,Male,46,Normal,731,1,0,Food and beverages,8,10.572,26.43,222.012,8.9,0
6227,607-76-6216,C,15585255,Male,42,Member,577,1,0,Fashion accessories,5,23.1225,92.49,485.5725,8.6,0
6228,550-84-8664,A,15683375,Female,32,Normal,541,1,1,Sports and travel,5,21.4775,85.91,451.0275,8.6,0
6229,797-88-0493,A,15801821,Male,38,Normal,691,0,0,Health and beauty,4,12.854,64.27,269.934,7.7,0
6230,587-03-7455,C,15801417,Male,37,Member,657,1,1,Fashion accessories,7,34.2265,97.79,718.7565,4.9,0
6231,867-47-1948,C,15710726,Male,52,Normal,573,0,1,Home and lifestyle,10,7.9,15.8,165.9,7.8,0
6232,434-83-9547,C,15624428,Female,24,Member,651,1,1,Food and beverages,8,15.388,38.47,323.148,7.7,0
6233,534-01-4457,A,15726490,Male,52,Normal,782,1,1,Food and beverages,6,24.513,81.71,514.773,8.0,1
6234,163-56-7055,C,15693322,Female,37,Member,635,0,1,Fashion accessories,1,2.4355,48.71,51.1455,4.1,0
